"x","y","SL","TA","behav_fine","behav_coarse"
-48.0632706501387,-185.759671508589,1.48774892108426,-2.47054742947223,"Encamped","Encamped"
-47.7228147470524,-184.418454273394,1.38375355245491,-2.76543583844013,"Encamped","Encamped"
-48.5545844370336,-185.922153728889,1.71841580230976,2.88492550830812,"Encamped","Encamped"
-48.2495950026956,-185.333124829721,0.663305057355607,-3.11410805011725,"Encamped","Encamped"
-49.3808960407723,-186.013915065616,1.3203474482289,2.59029392944923,"Encamped","Encamped"
-45.4958756107269,-187.273840858648,4.0842131121938,2.28626619395075,"Encamped","Encamped"
-47.0009488576597,-186.835243041232,1.56767774879757,-3.11155108485718,"Encamped","Encamped"
-46.0203260231075,-187.363563002375,1.1138864955584,2.93098050858336,"Encamped","Encamped"
-42.3445034577363,-191.135560466215,5.26684311512196,-0.3041382043127,"Transit","Encamped"
-43.9122065782288,-189.082516802636,2.58315337495932,3.02125506132353,"Encamped","Encamped"
-40.0136580705771,-191.799824323414,4.75209855000799,-2.83165747380043,"Encamped","Encamped"
-42.8540540629142,-189.880319164808,3.42816998516696,-3.12717036261819,"Encamped","Encamped"
-54.4938649616002,-180.770641784562,14.7807787254033,-0.0697692955034084,"Transit","Encamped"
-52.9059310967861,-180.335336203799,1.64651902742307,-2.20997234385175,"Encamped","Encamped"
-51.0966050579511,-187.055702409259,6.9596682859376,-1.57536234242982,"Transit","Encamped"
-51.3730349871456,-185.202721805349,1.8734862220521,3.02668748351909,"Encamped","Encamped"
-51.5119044778277,-187.81190321957,2.6128743536111,2.94033032967752,"Encamped","Encamped"
-51.9502552567258,-201.589343354001,13.7844117779176,0.0213673908498819,"Transit","Encamped"
-52.2815462412084,-199.255225112724,2.35751175620872,-2.9687944596893,"Encamped","Encamped"
-53.1949002452522,-200.863288684926,1.84934690876187,2.48405488464639,"Encamped","Encamped"
-53.2077804605394,-199.571775246549,1.29157766373303,-2.61507461384782,"Encamped","Encamped"
-52.8757604691409,-200.850556064351,1.32118040201373,-2.89753641040842,"Encamped","Encamped"
-57.48493008864,-198.361670897591,5.2382243131267,-2.31994730709017,"Encamped","Encamped"
-56.3011620556962,-198.905957125579,1.30290224260974,-3.07743701371008,"Encamped","Encamped"
-57.1004818804541,-198.296869132329,1.00493799100861,2.921417165953,"Encamped","Encamped"
-56.5458930658813,-198.998468467478,0.894321184100372,2.89083730232915,"Encamped","Encamped"
-55.8604242394111,-197.852715372005,1.33514705851035,1.93354772467313,"Encamped","Encamped"
-52.0745661679829,-185.28128579206,13.1291112806814,0.24663643826868,"Transit","Encamped"
-52.311870244868,-186.243676248058,0.991215725612498,-3.09083832660082,"Encamped","Encamped"
-53.6771636773621,-188.419481450409,2.56868729809409,-0.318631883917181,"Encamped","Encamped"
-59.7817680202919,-193.817859837705,8.14915231150749,-0.286329201504913,"Transit","Encamped"
-58.8242649745851,-194.178057532895,1.02301244477163,2.05770392177925,"Encamped","Encamped"
-59.0873344882362,-194.085863064354,0.278756863668348,-3.11886562610534,"Encamped","Encamped"
-57.8862040181076,-193.753965693279,1.24614215529267,-2.53491728674871,"Encamped","Encamped"
-58.8345456510617,-194.781462733331,1.39824962725139,-2.58574798950604,"Encamped","Encamped"
-58.139501175008,-193.409947420747,1.53757636439429,-2.86528464701845,"Encamped","Encamped"
-61.0233635785936,-197.906018113052,5.34147114875809,3.04032377115837,"Encamped","Encamped"
-60.1064801381188,-196.447432308188,1.72283133056259,-3.1324658307331,"Encamped","Encamped"
-61.9417686891633,-197.071381286759,1.93845206117024,2.45970279103372,"Encamped","Encamped"
-61.7231763725153,-197.045218885219,0.220152383934121,2.93299734057513,"Encamped","Encamped"
-59.2773457566811,-190.711779450503,6.7892961693075,1.08314335909221,"Transit","Encamped"
-59.7334711659169,-192.241981925144,1.59673729910343,-3.0627548752519,"Encamped","Encamped"
-62.0163394399401,-197.146391799651,5.40968795529891,-0.145950167375769,"Transit","Encamped"
-61.1210511561781,-194.251788492675,3.02989594141454,-3.00590946374599,"Encamped","Encamped"
-60.8179744264666,-188.117140573959,6.1421299718172,0.250599009100878,"Transit","Encamped"
-61.204774452626,-189.19708669,1.14712591888993,2.84702552663815,"Encamped","Encamped"
-58.5481977472058,-190.492701801172,2.95567560941288,1.46096732752863,"Encamped","Encamped"
-59.3910167197668,-190.003942433803,0.97428411651819,3.06983610068513,"Encamped","Encamped"
-57.9907077595284,-191.047350933724,1.74630079935581,3.02673398216449,"Encamped","Encamped"
-58.4709639637125,-190.377083071695,0.824563538198104,2.83289495344319,"Encamped","Encamped"
-58.0543245092579,-190.965335848359,0.720853497085492,3.13612145092512,"Encamped","Encamped"
-58.5316124555488,-190.162574554167,0.933932266884091,3.0617487734521,"Encamped","Encamped"
-62.8145340992805,-178.686911764872,12.2488470583948,-0.179200953311409,"Transit","Encamped"
-62.5843425482668,-179.481979102709,0.827719893353658,3.06620421650602,"Encamped","Encamped"
-62.7785813682273,-176.647224300413,2.84140168021316,2.92818737643417,"Encamped","Encamped"
-62.7462375922363,-178.506082256821,1.85913932289787,3.09057714196306,"Encamped","Encamped"
-62.9557743183144,-176.778367486148,1.74037466322029,-3.03830044174657,"Encamped","Encamped"
-65.9173332027798,-164.515235747343,12.615674023588,0.116273504646324,"Transit","Encamped"
-62.9902283561727,-165.539017521718,3.10097918480179,-2.14422035731358,"Encamped","Encamped"
-63.5896740599285,-165.422587509067,0.610648098005157,-2.99697324660326,"Encamped","Encamped"
-62.2442464291591,-165.522246354232,1.34911355899248,-3.02368901992528,"Encamped","Encamped"
-53.6054588570131,-164.205006958931,8.73863664087235,0.225251375383077,"Transit","Encamped"
-48.4636147848821,-164.057021538279,5.14397318683082,-0.122541487092708,"Transit","Encamped"
-52.437980353469,-164.572013850971,4.00759263834313,-3.04150484055559,"Encamped","Encamped"
-51.8954083606683,-164.464454040442,0.553130617677908,-3.07474985489709,"Encamped","Encamped"
-54.4342926238133,-165.032409997197,2.60163549915394,-3.11721636437637,"Encamped","Encamped"
-54.0165606120172,-164.906339447462,0.436341399811559,-3.06856700413459,"Encamped","Encamped"
-53.5278901783033,-164.539228766876,0.611202948771605,0.351191507090872,"Encamped","Encamped"
-51.3449978235739,-165.657409039044,2.45262026278072,-1.11769394171908,"Encamped","Encamped"
-53.0491322324475,-163.342725273941,2.87434079676353,2.6788219838957,"Encamped","Encamped"
-52.5324448447748,-163.643981698218,0.59809806031166,-2.73329045458614,"Encamped","Encamped"
-54.0649718929463,-165.144918557815,2.14509920746666,-1.83874232810797,"Encamped","Encamped"
-52.5711258871059,-164.366060900626,1.68469437564433,2.84721097767322,"Encamped","Encamped"
-42.7896049392394,-158.284110230478,11.5181715566173,0.0756772412207608,"Transit","Encamped"
-42.8556374150156,-158.503057535762,0.228688019687168,-2.41999206466442,"Encamped","Encamped"
-42.9011651686918,-157.415818650176,1.08819169758159,-2.80682691568651,"Encamped","Encamped"
-42.7270984007044,-158.426234918383,1.02530009010714,-3.01284502716514,"Encamped","Encamped"
-42.8852949357084,-156.888443920173,1.54590662650122,3.07350680119138,"Encamped","Encamped"
-49.1125124240728,-151.894817937205,7.98213869242865,0.79238395967611,"Transit","Encamped"
-57.1823354116884,-141.830060168044,12.9004415429604,-0.219064434508734,"Transit","Encamped"
-56.7994517454108,-141.540266551983,0.480187715182156,-1.59874364557701,"Encamped","Encamped"
-58.6861489929718,-141.968352059165,1.93465338120638,2.71682754578082,"Encamped","Encamped"
-57.0483647637193,-141.396701220776,1.73468206384294,-3.02889314720078,"Encamped","Encamped"
-58.3916993047932,-141.542517636105,1.35122541280925,2.91389883071556,"Encamped","Encamped"
-58.2004295504285,-141.661634192053,0.225328366690568,2.47647569689929,"Encamped","Encamped"
-59.6155256521419,-140.576145372363,1.78347496611388,3.04424323249564,"Encamped","Encamped"
-57.5607347210143,-141.765125145591,2.37399213810593,-3.01181494813034,"Encamped","Encamped"
-58.0551481757191,-141.524514776017,0.549852720407606,-3.069946069534,"Encamped","Encamped"
-56.4644786299257,-143.330161651693,2.40636452840193,2.74589894534086,"Encamped","Encamped"
-57.317899798459,-142.583265913644,1.13409917309522,-3.0119126270961,"Encamped","Encamped"
-69.9472797193992,-131.862467896521,16.5661325393525,0.0150889023175208,"Transit","Encamped"
-68.8695970167683,-132.860772972971,1.46901771031329,3.09825405470542,"Encamped","Encamped"
-66.0136475245751,-135.733729038816,4.05096581795468,-0.0411860051959678,"Transit","Encamped"
-66.751392825911,-134.7741510638,1.21039581120407,3.01460222341985,"Encamped","Encamped"
-66.6269566630436,-134.94320028105,0.209909495931561,3.12069535651859,"Encamped","Encamped"
-68.0211815028518,-132.990672440356,2.39921401142663,3.12715172782185,"Encamped","Encamped"
-67.6190070563308,-133.551737989053,0.690317923401364,-3.13977811219092,"Encamped","Encamped"
-63.8900505505881,-139.842008081254,7.31249714219202,-0.086797014820462,"Transit","Encamped"
-64.4297196362096,-139.214521633583,0.827636371836376,-2.96641197534616,"Encamped","Encamped"
-63.2117386546228,-140.038320480717,1.4704156596167,-2.87578182590206,"Encamped","Encamped"
-64.3728827334645,-138.469567957683,1.95172745288719,2.80266304098922,"Encamped","Encamped"
-63.1665742157471,-139.949877706119,1.9095803704561,-3.09501086638163,"Encamped","Encamped"
-63.538417091304,-137.855848527631,2.12678755978625,2.6335715195041,"Encamped","Encamped"
-63.3591531313691,-138.547582077903,0.714584405024486,-3.06376033511699,"Encamped","Encamped"
-60.8438571416068,-146.857249959317,8.68200980277688,0.0403541967417823,"Transit","Encamped"
-61.3368819018288,-145.519072586815,1.42611082825556,-3.08252189303905,"Encamped","Encamped"
-60.8676870667589,-145.802368057219,0.548087690800868,-2.46699674649223,"Encamped","Encamped"
-62.2037341333721,-146.529866888443,1.52127456878709,-2.09976754770062,"Encamped","Encamped"
-69.649710915615,-148.781058777905,7.7788453619337,-0.205023843420521,"Transit","Encamped"
-69.3588882133438,-147.245539103809,1.56281749212536,-2.05157530027567,"Encamped","Encamped"
-69.8894024958171,-148.129978941569,1.03134825860376,2.78847737011456,"Encamped","Encamped"
-74.7871109370466,-155.744282386491,9.05346148866031,-0.0313024476163521,"Transit","Encamped"
-83.1870646623622,-165.971226342759,13.2344098951212,-0.116029902034334,"Transit","Encamped"
-82.7270082935497,-165.463358068384,0.685260568398368,3.09317813449362,"Encamped","Encamped"
-82.5987166528241,-168.369914012923,2.90938588087189,-2.36144060003376,"Encamped","Encamped"
-82.8358160719728,-168.251265478254,0.265129419981748,-2.07888741024934,"Encamped","Encamped"
-82.4469458112174,-167.93525108393,0.501084002059171,-1.99520633656135,"Encamped","Encamped"
-83.3968842879099,-168.617690351683,1.16966083275084,3.0821582560945,"Encamped","Encamped"
-85.1570966827339,-170.217933241603,2.37889154473973,0.114859632083372,"Encamped","Encamped"
-81.5553749367371,-166.417703538592,5.23585192029316,-3.06721314078606,"Encamped","Encamped"
-82.3485880907754,-167.315014532446,1.19764524272839,-3.10690494943912,"Encamped","Encamped"
-81.1154818316037,-165.458518910148,2.22870523892671,-3.00399523448434,"Encamped","Encamped"
-81.8693395978451,-166.558710912029,1.33368810923891,3.12716608919099,"Encamped","Encamped"
-88.1965394283454,-174.002578509926,9.76957637311399,-0.103759526203497,"Transit","Encamped"
-89.5760946129328,-173.980121404562,1.37973795660743,-0.882586170885626,"Encamped","Encamped"
-88.4545226516011,-173.956657243318,1.12181737876907,-3.1043978499479,"Encamped","Encamped"
-77.7477555614885,-171.54830938407,10.974288174322,0.200336729104916,"Transit","Encamped"
-79.2455377983728,-171.088195585182,1.56686193937209,2.62229204736042,"Encamped","Encamped"
-76.4475729074008,-171.760923336682,2.87770223594259,-3.07950243806719,"Encamped","Encamped"
-78.1749929153606,-172.112251341024,1.76278508347856,-2.70499032502738,"Encamped","Encamped"
-77.473710597244,-171.999460663078,0.710294746379498,3.10041548214733,"Encamped","Encamped"
-78.8702871308024,-172.174766061123,1.40753614400115,3.10699540346896,"Encamped","Encamped"
-75.881943446841,-171.372944338504,3.0940452563489,-3.00432263053939,"Encamped","Encamped"
-77.5019178240532,-173.498319554164,2.67236539233796,-2.48420580449383,"Encamped","Encamped"
-77.3394307467966,-172.754039414005,0.761810328960157,-2.70526713444849,"Encamped","Encamped"
-78.8084852622306,-179.485673172173,6.89006634390584,-3.14151351472219,"Encamped","Encamped"
-79.510096175643,-176.554275628762,3.01419133953709,-2.69180569974374,"Encamped","Encamped"
-84.241253401004,-168.42145170144,9.40886144673722,0.291957765327745,"Transit","Encamped"
-84.3390133152399,-169.221426228836,0.805925707068652,2.49310989993613,"Encamped","Encamped"
-83.7331827506959,-168.563602591081,0.894294476850651,2.51891716834684,"Encamped","Encamped"
-84.5150369069995,-168.636726835057,0.785266245795884,2.40832809649925,"Encamped","Encamped"
-82.4249483733783,-167.941061582168,2.20282096922358,-2.91354151326987,"Encamped","Encamped"
-83.7682633318005,-168.683557853085,1.53486018576484,-2.95795915457607,"Encamped","Encamped"
-82.3464821199924,-167.561429447735,1.81125204550433,-2.97838649687227,"Encamped","Encamped"
-83.7568626251182,-169.049294523327,2.05010137612868,-2.99761209010784,"Encamped","Encamped"
-82.8824588427548,-167.302528032084,1.95340091879318,-2.84703800901115,"Encamped","Encamped"
-83.2416812958172,-167.764354706621,0.585085163115733,2.94463209679872,"Encamped","Encamped"
-82.2447732554418,-166.903104858372,1.31741297324466,2.94439242030329,"Encamped","Encamped"
-76.6230551476567,-174.908609470811,9.7822195121139,-1.67109487337764,"Transit","Encamped"
-77.1571585781544,-174.049051557829,1.01198136358291,3.08535521785421,"Encamped","Encamped"
-78.0888962126164,-173.258731950792,1.22177743502641,0.311351199153746,"Encamped","Encamped"
-77.8996506909886,-173.46955941091,0.283305639540879,3.00576219078914,"Encamped","Encamped"
-78.7062947067954,-170.500458814383,3.07672438163279,2.67536389119179,"Encamped","Encamped"
-78.5533279100469,-171.054737115745,0.574998501101578,-3.13759711697882,"Encamped","Encamped"
-78.0650546275759,-169.087214638173,2.02720386200507,2.62906815476982,"Encamped","Encamped"
-78.568942521801,-171.418508349792,2.38512753952076,-3.11120671028834,"Encamped","Encamped"
-77.4836453686073,-172.601367017741,1.60531135268935,0.955277460779162,"Encamped","Encamped"
-79.7277314739655,-170.198945347639,3.28748419452285,-3.13266863635848,"Encamped","Encamped"
-78.7284029392584,-171.250944076383,1.45098547393073,-3.13320009662508,"Encamped","Encamped"
-79.3576224434064,-170.327073946075,1.11778942653572,2.97977243524667,"Encamped","Encamped"
-77.9406234122155,-171.071027077136,1.60042260531784,-2.6521666042451,"Encamped","Encamped"
-79.2743369804625,-170.456577212275,1.46844833703948,-3.08985110624063,"Encamped","Encamped"
-78.6905942276321,-171.871804066915,1.53088949685298,2.39373006175408,"Encamped","Encamped"
-79.5501910148726,-170.944071211352,1.26475091932148,-2.78551018913061,"Encamped","Encamped"
-79.1375333113165,-171.306013609424,0.548897695227845,-3.03810981770518,"Encamped","Encamped"
-74.3824202905513,-178.733489715647,8.81921204806649,-0.281318585497841,"Transit","Encamped"
-75.0160877242166,-177.68480069152,1.22526857701161,3.11567011188148,"Encamped","Encamped"
-79.1416088801764,-168.224414783129,10.3207958193136,-0.132315454673191,"Transit","Encamped"
-78.9709812125755,-168.265279283152,0.175452866357448,-2.21708505993432,"Encamped","Encamped"
-79.5718614039038,-168.13900509677,0.614005028055264,-3.11365967719845,"Encamped","Encamped"
-77.3956347689849,-168.887975113487,2.3015035199782,3.01726461075283,"Encamped","Encamped"
-76.6074601592198,-167.835095030248,1.31520936932541,1.25966141634621,"Encamped","Encamped"
-76.9814649014788,-168.351663027608,0.637747632789807,-3.12565959144739,"Encamped","Encamped"
-76.3041649211405,-167.856093997113,0.839240089218713,2.82913575950509,"Encamped","Encamped"
-78.2903950508882,-169.317425694532,2.46588735715943,-3.13896116221218,"Encamped","Encamped"
-77.4996042380067,-168.688038499689,1.01068212152505,-3.10366563476557,"Encamped","Encamped"
-77.2798997154425,-170.563268319023,1.8880563954914,-2.1264001027553,"Encamped","Encamped"
-77.1721289334244,-170.127296553567,0.449094557673043,2.78262445110659,"Encamped","Encamped"
-77.9089313409019,-173.662768631082,3.61143193187308,-3.1047161248941,"Encamped","Encamped"
-77.5170743927143,-172.023911508398,1.68505327405797,3.11235724524376,"Encamped","Encamped"
-77.9407044667194,-173.708054534536,1.73660593459992,3.1298621011643,"Encamped","Encamped"
-75.3170483066357,-175.494673208887,3.1742050869289,1.21938787997857,"Encamped","Encamped"
-75.3805335457356,-175.082794394847,0.416742766029888,2.3215649248935,"Encamped","Encamped"
-77.1341203223025,-162.962618409362,12.2463763008528,-0.00924598421167921,"Transit","Encamped"
-72.1771771397417,-154.888766694799,9.47408925564269,-0.694300137659281,"Transit","Encamped"
-73.7346771600874,-157.282967922965,2.85622230127978,3.11545878420223,"Encamped","Encamped"
-80.5436511959056,-157.015588178031,6.81422184467508,-1.03329708770728,"Transit","Encamped"
-78.4646292394895,-157.107386903787,2.08104764513228,3.13671511193777,"Encamped","Encamped"
-79.8012860593567,-157.338168306016,1.35643337827996,-2.92649643720213,"Encamped","Encamped"
-77.642912107708,-156.801098810129,2.22419013543536,-3.06868501342302,"Encamped","Encamped"
-78.0372798529419,-159.243454092986,2.47398974253745,-1.97476257463582,"Encamped","Encamped"
-78.1022784515122,-156.608962351017,2.63529344785722,-2.95683700470279,"Encamped","Encamped"
-77.6319528758459,-159.65174491184,3.07891731937938,-3.01290258821137,"Encamped","Encamped"
-77.9874896410508,-157.724846223848,1.95942464647111,-3.11248958048277,"Encamped","Encamped"
-80.9076809685099,-147.592345073699,10.5449085793446,0.0981363769177406,"Transit","Encamped"
-86.6044881942773,-146.240943101044,5.85490391545846,1.0572840312933,"Transit","Encamped"
-84.9085488849677,-147.144888179868,1.92180301966423,2.88480617564308,"Encamped","Encamped"
-85.0031027827309,-144.60143771212,2.54520740244601,2.09765676181991,"Encamped","Encamped"
-86.8595166247089,-146.36359933849,2.559587066333,2.2929952731581,"Encamped","Encamped"
-84.4844685615356,-145.642924515138,2.48198015773661,2.67684137458937,"Encamped","Encamped"
-86.9023354746338,-146.489099241696,2.56165807189812,-3.09955282796831,"Encamped","Encamped"
-94.5515935637072,-138.839675355825,10.8178017683349,-1.12205482518989,"Transit","Encamped"
-93.8558100350917,-139.41966796422,0.905817942240992,-3.05106865083781,"Encamped","Encamped"
-96.2470409131608,-137.542289608469,3.04015371369146,-3.11230291779308,"Encamped","Encamped"
-97.2278933307912,-137.916214562509,1.0497101201878,1.02981181342327,"Encamped","Encamped"
-95.9923029625891,-136.819266997173,1.65226436113892,-2.77977979746714,"Encamped","Encamped"
-96.0773150245916,-136.96784371065,0.171178533916301,-2.81653527739587,"Encamped","Encamped"
-94.5937026906289,-135.310154954342,2.22464324561912,2.93126280245653,"Encamped","Encamped"
-99.5081589833902,-138.031607179609,5.61766703070554,2.80656467174864,"Encamped","Encamped"
-97.488736917085,-136.880590862755,2.32441477442095,-3.12927335638625,"Encamped","Encamped"
-98.3334774228304,-136.968269212033,0.84927852614974,2.72696730824112,"Encamped","Encamped"
-98.1471907237016,-136.928129169755,0.190562213637251,-3.03278585914676,"Encamped","Encamped"
-100.15294879772,-137.536827051048,2.0960864872858,-3.05918033427262,"Encamped","Encamped"
-98.014014432169,-136.645696640866,2.31714341983575,-3.0414802964545,"Encamped","Encamped"
-83.453062293548,-135.617324647481,14.5972215212345,-0.324246121930596,"Transit","Encamped"
-84.8288945139283,-134.42233025764,1.82234077230026,2.3559128530777,"Encamped","Encamped"
-84.0066563146506,-135.181450212624,1.11907942631708,3.1112588097891,"Encamped","Encamped"
-84.1415452439524,-135.214568973027,0.138895196241198,-2.1553236856868,"Encamped","Encamped"
-83.9199787421559,-135.157277998245,0.228853600605051,-3.12932587033569,"Encamped","Transit"
-73.2498825515211,-134.161341122679,10.7164753056922,-0.159960940520296,"Transit","Transit"
-74.6179642805217,-134.754340332688,1.49107199031301,-2.82565344898042,"Encamped","Transit"
-73.9906156841099,-134.193725433573,0.841341385247227,-2.82131900737799,"Encamped","Transit"
-74.5260453925201,-134.377293519579,0.566023157519312,2.74259468096121,"Encamped","Transit"
-73.1588611989002,-133.680941596445,1.53430721178528,-3.00079090786461,"Encamped","Transit"
-79.4936773317719,-136.815586591054,7.06794840668182,3.13000814281549,"Encamped","Transit"
-87.3117083842412,-139.293294658921,8.20125885501419,-0.152592929889522,"Transit","Transit"
-96.9972335493492,-143.724564636694,10.6510821675478,0.122176936858633,"Transit","Transit"
-103.08073479759,-143.936864420544,6.08720450088325,-0.394202062791028,"Transit","Transit"
-110.258212270546,-141.616956617815,7.54308657566291,-0.347505029380025,"Transit","Transit"
-107.698393336521,-130.969187106744,10.9511491879103,-1.49410638100382,"Transit","Transit"
-111.15355965346,-121.524130726896,10.0571996249569,0.586627610736452,"Transit","Transit"
-107.816958932473,-111.705710402694,10.3698737713625,-0.67828275058208,"Transit","Transit"
-101.092568266898,-100.817918031476,12.7969313720922,-0.225679502548044,"Transit","Transit"
-95.1145091466934,-94.4812715357738,8.71150272089438,-0.203021506579733,"Transit","Transit"
-85.8898661241745,-85.0341335826661,13.2038802780833,-0.0171948633503698,"Transit","Transit"
-84.5521523947175,-74.1512181185022,10.9648222521897,0.65117743680902,"Transit","Transit"
-83.2849444133444,-65.7121525418275,8.53367704307301,-0.026740995098943,"Transit","Transit"
-81.010661792493,-58.3879894870374,7.66914114439546,-0.152031776801667,"Transit","Transit"
-80.278257783281,-52.7325977814018,5.7026196591463,0.172289320321172,"Transit","Transit"
-77.7472413365624,-42.7465206086715,10.3018338927244,-0.119438693125686,"Transit","Transit"
-77.1382477840784,-32.7408120876368,10.0242244665048,0.187437709249273,"Transit","Transit"
-77.7323944646955,-25.9119596674999,6.85465065879353,0.147576417717103,"Transit","Transit"
-77.7451716669123,-21.5749376024144,4.33704088635733,-0.0838407294462487,"Transit","Transit"
-76.5920680600219,-12.662113396613,8.98710650052295,-0.131607180468615,"Transit","Transit"
-74.6218991952366,-3.78519367210441,9.09292412544719,-0.0897415933387995,"Transit","Transit"
-72.2769776227045,5.51557907829105,9.59182104377607,-0.0285713411637056,"Transit","Transit"
-68.8680643512302,18.9736234838196,13.8830705866394,-0.0011074248473788,"Transit","Transit"
-70.0635953078299,24.4080917681451,5.56441729218146,0.464622637617353,"Transit","Transit"
-74.4706891477104,32.7595986004514,9.44299436003069,0.269020437028145,"Transit","Transit"
-75.8477175144469,46.1441849168697,13.4552353373863,-0.383040650722941,"Transit","Transit"
-81.1536803115913,61.423381682658,16.1742726269949,0.231717166185909,"Transit","Transit"
-81.0251104831787,58.1257296373074,3.30015745275629,2.84632309162013,"Encamped","Transit"
-81.0021782258059,58.7371993908463,0.611899622422765,3.06513816232333,"Encamped","Transit"
-78.7119678210175,62.2156885106641,4.16472691240274,-0.544766355263422,"Transit","Transit"
-76.7369285606556,60.1948024295531,2.82573187560304,-1.78541509006924,"Encamped","Transit"
-70.3197377895332,47.1700806952901,14.5197697518922,-0.316140238018455,"Transit","Transit"
-71.2436377295111,49.5614788337088,2.56366459497414,3.05248556737786,"Encamped","Transit"
-78.6453695087516,58.3495454879398,11.4898106534017,0.331298442142792,"Transit","Transit"
-80.4773745604017,61.3927321212153,3.5520736752239,-0.158085985363469,"Transit","Transit"
-87.6344459776348,67.6987305282675,9.53883049336343,0.306639126541032,"Transit","Transit"
-100.763236585548,76.4275175287476,15.7656863258842,0.135517097069638,"Transit","Transit"
-106.592517883163,68.7444843806311,9.64414427524714,1.50848657535086,"Transit","Transit"
-110.564073858188,60.9068467733313,8.78645663086787,0.180043373802566,"Transit","Transit"
-113.191660249136,66.0792688304549,5.80156532143817,-2.20255008847231,"Transit","Transit"
-121.252198319981,76.2433151157777,12.9722824083397,0.200458702345551,"Transit","Transit"
-120.918973166855,77.6447439878267,1.44050056788896,-0.903925566560109,"Encamped","Transit"
-112.614743968851,78.6612963941359,8.36621786518572,-1.21554815825256,"Transit","Transit"
-128.147158263417,81.7888610023645,15.8441646733645,2.82108456818476,"Transit","Transit"
-124.741272067411,82.9665375474736,3.60374566597701,-2.60998477308947,"Encamped","Transit"
-123.243170196569,73.1834864420692,9.89709038790566,-1.75175193669505,"Transit","Transit"
-122.507309263546,73.4348676872213,0.777614199435811,1.74802992835186,"Encamped","Transit"
-116.348701866275,74.9542606369451,6.34326414469611,-0.0873053316928543,"Transit","Transit"
-116.855759407606,74.5278520721351,0.662519142639599,-2.68425805440221,"Encamped","Transit"
-128.855128442029,65.765282523455,14.8582462733567,-0.0684723746152534,"Transit","Transit"
-128.979790211053,81.7969100237688,16.0321121772983,-2.19376296877628,"Transit","Transit"
-129.858891455109,78.1624102806641,3.73930573501678,2.896497993433,"Encamped","Transit"
-131.376079614675,71.4888231316282,6.84387502423186,0.0137761416354976,"Transit","Transit"
-135.926495377189,61.8322756247208,10.6749797828797,-0.216821863083938,"Transit","Transit"
-146.305836194297,56.0055538024858,11.9029997476009,-0.618895908898171,"Transit","Transit"
-146.064753209516,56.2925464021727,0.374814297787391,-2.78101081743756,"Encamped","Transit"
-142.365148076163,64.1212876697696,8.65888376049153,0.257217228178183,"Transit","Transit"
-139.539610069835,72.1961512887971,8.55494520678534,0.104859861052033,"Transit","Transit"
-140.15063717732,72.2312408762549,0.612033826867157,1.85003364495534,"Encamped","Transit"
-149.586522343353,76.7377873273495,10.4568106888491,-0.388200562714185,"Transit","Transit"
-159.649315198048,78.8146417505689,10.2748783122605,0.242033118377324,"Transit","Transit"
-166.122590841281,86.3387581358744,9.9255037621718,-0.656799976239911,"Transit","Transit"
-173.607671147757,92.2415762923372,9.53255943504518,0.192573764828353,"Transit","Transit"
-184.001974519242,98.7434923742052,12.26036114126,0.108779769430047,"Transit","Transit"
-183.794970090638,98.6900321140446,0.213796241497053,-2.83534891206304,"Encamped","Transit"
-175.005412423752,96.4350121687037,9.07421836487294,0.00159426378673756,"Transit","Transit"
-174.17720477645,107.026842583487,10.6241611171226,1.74390213975689,"Transit","Transit"
-170.609878593293,112.644976080374,6.65501615970097,-0.487699825507214,"Transit","Transit"
-175.221809063374,119.472856998738,8.2395303565319,1.15979670770514,"Transit","Transit"
-173.982010134597,118.338510024068,1.68042983868307,-2.90586946907659,"Encamped","Transit"
-167.156949306452,112.890063997933,8.73309907235673,0.0673070482314108,"Transit","Transit"
-163.659850969569,101.693854311702,11.7296550723314,-0.594347697772573,"Transit","Transit"
-153.816073949546,85.9113477806422,18.6007381150021,0.254929189216443,"Transit","Transit"
-149.616253499601,73.5343888828969,13.0701034184222,-0.230540354698302,"Transit","Transit"
-153.633684283679,64.3734911290261,10.0030894108637,-0.740417973812691,"Transit","Transit"
-149.162752558422,61.6098542226084,5.25613160436652,1.4304332836311,"Encamped","Transit"
-140.275656581472,56.5876907215624,10.2079675320191,0.0392791154955427,"Transit","Transit"
-142.081963444827,56.7989681410391,1.81862107998954,-2.74366216057687,"Encamped","Transit"
-151.045702933897,57.6738737383964,9.00633584940077,0.0191406531107155,"Transit","Transit"
-157.976835850043,58.7316360502336,7.01138107719329,-0.0541450451210972,"Transit","Transit"
-162.621664791963,60.1675761904467,4.86172397262262,-0.148386461148696,"Transit","Transit"
-172.22168602079,64.5694739620784,10.5611131792923,-0.130096503286469,"Transit","Transit"
-179.215814211039,71.4536022137237,9.81371748761581,-0.347547470770354,"Transit","Transit"
-185.45817176726,70.1783869827428,6.37127944333298,0.978983867172511,"Transit","Transit"
-191.867990358562,71.9031811333377,6.63782262758878,-0.464371591077138,"Transit","Transit"
-198.467719260472,73.9210360520842,6.90131582032073,-0.03386196034824,"Transit","Transit"
-197.706068630348,73.499576667624,0.870482449631887,2.932903046519,"Encamped","Transit"
-199.136304237377,81.8657572034985,8.48755268911245,2.24552551451268,"Transit","Transit"
